squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price_in_thousands
54386,93,0,0,95,17231,1,7,1996,1,1,9560,7926,665,0,4,5448.08
34689,100,1,0,85,54072,6,10,2000,1,1,5166,4262,821,1,7,3474.45
93564,16,1,1,66,13427,4,10,2019,1,1,4952,1906,325,1,3,9370.49
31433,31,1,1,6,99374,6,5,2016,0,1,2568,2822,145,1,7,3152.68
41343,79,0,0,60,9768,4,10,1991,0,1,8819,242,860,0,4,4136.64
1575,80,1,1,17,89846,10,8,2016,0,0,5798,2548,277,0,5,163.48
7759,41,1,1,16,83679,10,3,1998,1,1,7295,4497,955,0,7,782.73
92698,19,1,0,28,75398,6,9,2006,0,0,6673,8726,275,1,3,9274.54
26390,66,1,0,11,61725,4,8,1992,0,1,9319,324,554,0,2,2644.44
17847,85,1,1,15,49213,8,4,2010,1,0,5249,4186,782,1,1,1790.04
26230,91,1,1,21,3120,3,6,2005,1,1,4570,2280,474,0,0,2630.87
63631,84,1,0,12,31269,6,10,2000,0,0,239,1952,411,1,4,6369.06
33065,15,1,1,22,66295,10,3,1998,1,0,733,8245,305,0,10,3314.85
966,71,0,1,85,10121,9,8,1997,1,1,8735,9362,744,0,7,106.12
69810,37,0,1,67,50185,2,4,2003,0,1,8612,5822,477,1,6,6986.46
67625,42,1,0,84,13291,7,8,2013,1,1,201,5060,278,1,6,6771.9
44524,21,1,0,47,19835,4,6,2011,0,0,2638,6133,181,1,0,4458.9
27918,42,0,1,71,88907,6,1,2016,0,1,6322,3500,222,0,2,2798.71
80324,47,1,1,7,20394,3,2,1993,1,1,325,3203,109,0,9,8039.71
10745,86,1,0,14,42903,9,4,1995,1,1,8212,4181,338,0,9,1080.75
47148,37,0,1,78,27736,7,6,2013,1,1,2426,1132,662,1,1,4721.38
70751,87,1,0,93,74896,10,8,2003,0,1,4567,2319,721,0,7,7084.09
5670,52,0,0,56,18030,2,8,1994,0,0,882,4726,814,1,3,570.04
66258,9,1,1,84,52280,9,10,2015,1,0,376,1581,428,0,2,6637.33
82953,36,0,0,94,10967,5,1,1992,1,0,9535,9545,634,1,2,8301.21
64674,56,1,0,17,62893,2,9,1992,1,0,7818,7858,828,0,5,6472.6
94939,46,1,1,48,55155,9,10,2009,1,0,9164,9600,351,1,7,9503.77
47542,75,1,1,40,5997,4,4,1996,0,1,3378,9450,699,1,9,4764.42
81814,2,1,0,7,50931,5,8,2016,1,1,7677,1896,864,0,5,8184.99
12922,83,1,0,34,17345,6,10,2017,0,1,6376,4241,757,1,9,1296.98
31601,70,0,0,35,63409,6,1,2018,1,1,6203,6654,678,0,4,3163.56
27197,43,1,1,91,79478,1,1,2021,1,1,9484,3186,740,0,7,2727.91
88906,97,1,1,42,46526,1,9,1999,0,0,4179,4164,674,1,3,8900.1
14386,43,1,1,87,95013,9,1,2007,0,1,3837,3081,127,1,10,1448.79
75571,63,1,0,47,73629,7,5,2009,1,0,436,5256,838,0,0,7562.96
34826,55,1,0,2,95710,9,2,2011,1,0,6494,3875,129,0,1,3488.06
7517,20,1,0,59,4423,2,7,2004,1,1,1063,1542,456,0,2,756.76
93952,63,1,1,10,97260,8,2,2015,1,1,8302,4408,910,0,2,9403.67
79786,89,1,1,87,87424,10,10,1990,1,1,4178,7083,151,0,8,7991.74
49820,15,0,1,38,2626,8,9,1996,1,0,5914,6127,575,1,5,4987.13
21370,67,0,1,67,11,8,8,1999,0,0,3278,3563,767,0,4,2142.26
52887,86,0,1,30,7597,2,6,1996,0,1,840,5208,668,1,4,5292.58
46478,6,1,1,31,62647,2,2,2003,0,1,1813,354,916,0,7,4658.0
70544,4,0,0,11,55656,10,6,2002,1,0,5701,886,322,1,6,7055.62
46735,54,1,1,28,74206,6,10,2014,1,1,930,2111,218,1,7,4682.39
19649,11,0,1,83,87255,4,4,1999,1,0,595,6282,795,1,2,1970.02
9423,51,0,0,56,66180,1,9,2010,0,0,2142,6254,926,0,9,944.46
54907,91,0,0,64,83482,10,8,2002,1,1,5840,5680,863,0,8,5496.09
31616,59,0,1,35,28454,4,7,2008,0,1,4466,5674,790,1,10,3166.79
54250,57,1,0,23,95592,6,10,2011,1,0,9177,5278,802,0,1,5431.89
63953,67,0,1,25,70757,2,7,2004,0,1,6537,7924,638,1,4,6400.71
69319,38,0,0,89,39675,1,1,2019,0,0,1787,1635,731,0,8,6936.07
13559,59,0,1,100,49700,2,5,1990,0,1,8510,4428,186,1,7,1359.89
49031,87,1,1,62,80837,1,2,2016,1,0,1800,4755,723,1,5,4914.59
18684,79,1,0,42,12905,8,7,1990,0,0,501,6964,897,0,6,1877.35
25745,70,0,1,53,41005,10,7,2020,0,1,8242,9291,457,1,2,2583.24
69722,83,0,0,14,63847,1,4,2002,0,0,1167,1698,192,0,7,6973.0
5801,42,1,0,74,46764,5,1,2006,0,0,8627,7206,857,1,8,587.16
24052,85,1,1,6,82201,3,6,2005,0,1,7850,636,990,1,3,2410.52
3452,7,0,1,76,62688,8,8,2001,0,0,6823,9422,106,0,1,355.37
77855,59,1,1,100,72648,2,7,2018,1,0,2800,7871,872,0,2,7797.86
54484,38,1,0,76,48548,8,6,2011,1,0,9399,618,838,0,6,5456.74
44240,11,1,1,26,91992,5,2,2009,0,1,906,5148,392,0,8,4432.73
31113,93,1,1,93,79608,10,2,2020,0,1,891,7228,414,0,10,3122.97
31054,55,0,0,44,78974,1,5,1994,0,0,7568,283,582,0,9,3108.73
13898,96,0,0,41,2434,5,1,2007,1,1,1816,4036,534,1,1,1393.36
34796,74,1,0,47,55362,1,9,2001,1,1,9407,9680,776,1,6,3483.61
77579,69,1,1,97,88798,6,1,1999,1,0,4850,5648,144,1,8,7767.8
73717,72,1,1,39,93032,3,9,2017,1,1,2569,3531,449,0,9,7380.64
6127,7,1,0,77,39323,9,2,2013,0,1,8266,3652,217,1,0,620.27
27444,22,1,1,46,9031,4,2,2010,0,1,1426,8836,123,1,4,2757.16
33185,28,0,1,60,37437,5,8,1998,0,0,6398,2111,437,0,8,3325.88
82819,12,0,1,86,45481,3,2,2005,1,0,1630,853,946,0,10,8293.34
57806,49,1,1,47,2842,6,1,2001,1,1,1667,5564,431,0,1,5790.41
17114,17,1,0,28,24388,3,6,2021,1,1,8327,911,668,1,0,1714.46
17167,90,0,1,60,27107,3,3,2004,1,0,9477,7933,757,0,6,1722.11
59316,25,0,0,64,50311,1,4,2008,1,1,7700,5478,818,0,9,5933.72
68188,23,0,1,48,26178,4,6,2012,0,1,9355,7231,249,0,10,6828.05
51408,58,0,0,84,61883,4,10,2017,0,0,7578,7475,614,0,2,5148.17
84952,13,0,0,85,40406,4,10,2018,0,0,448,7902,241,0,9,8503.51
5375,33,1,1,58,4817,10,3,2010,0,0,2524,7106,120,0,3,550.91
39097,32,0,1,18,96256,4,6,2011,1,0,5244,6754,932,0,1,3915.26
59751,49,1,1,66,26740,3,4,1999,0,1,7799,8379,836,1,1,5988.69
75598,30,1,1,29,8947,10,2,2021,1,1,506,5618,771,0,0,7568.66
33267,84,0,0,68,35693,1,6,2018,1,0,2950,8565,631,0,0,3329.4
31308,56,0,1,73,91211,8,3,1991,1,0,4485,6205,223,1,4,3138.61
32282,85,1,0,9,24438,10,7,2008,0,1,8348,7414,944,1,6,3231.76
95762,64,1,0,63,24349,10,10,2004,0,1,5198,6277,882,1,2,9583.09
52899,33,0,1,54,17777,9,3,2006,0,1,2001,6340,613,0,1,5297.39
2226,73,1,0,4,12842,3,5,2000,0,1,4784,3327,711,1,3,224.31
86452,12,0,1,76,53882,6,1,1997,1,1,9096,2443,684,1,9,8657.35
77654,89,1,1,41,78742,3,6,2007,1,0,7929,829,455,1,9,7773.63
34838,45,1,1,95,62275,3,8,2012,0,1,127,8233,132,1,2,3490.06
45939,54,0,0,5,2164,2,6,1994,1,1,7483,4789,354,0,4,4594.65
89724,41,1,1,79,33629,3,4,2009,0,0,4737,4438,734,0,0,8985.66
39742,30,0,0,40,80417,2,5,1994,1,0,2804,347,710,1,9,3977.54
96867,69,1,1,2,25281,5,8,1993,1,0,8715,3142,377,0,6,9695.17
88642,66,0,0,83,62361,7,3,2001,0,0,2366,8134,950,1,4,8872.64
69394,99,1,1,39,22367,4,9,1992,0,0,2732,2075,397,1,4,6948.33
73885,47,0,1,31,33591,8,7,2019,1,0,6657,7384,562,0,9,7393.28
84431,72,0,0,35,91450,4,6,1996,1,0,3882,2460,727,0,5,8445.62
14635,58,0,0,82,76291,4,8,1997,0,0,6425,3653,465,1,2,1471.12
92256,32,0,1,35,73315,10,1,2014,0,1,8875,570,582,0,1,9231.27
78453,28,1,1,83,48638,9,5,1997,1,0,6247,8873,776,0,7,7859.26
83817,62,0,1,60,27912,7,2,2005,0,0,1130,1360,835,0,8,8390.71
31609,97,1,1,15,5952,9,1,1994,1,0,2134,2101,174,1,3,3169.82
25052,88,0,0,94,1083,8,6,2020,0,1,718,6346,703,0,10,2515.21
36122,20,1,1,7,21376,2,9,1996,0,1,3511,6059,195,0,3,3622.54
75689,19,0,0,32,21846,1,2,2006,1,0,6914,228,581,0,0,7571.27
75645,51,1,0,64,89555,2,4,2009,1,0,8361,9708,673,0,7,7571.22
81645,95,1,1,37,5500,10,2,2013,1,1,6166,9091,630,0,6,8174.64
31209,63,1,0,23,21208,3,9,2008,0,0,2215,8146,439,1,10,3125.99
81783,82,1,1,26,12296,4,4,2014,0,1,1530,7455,175,0,7,8186.13
38454,8,1,0,6,17811,1,6,1990,1,1,3909,692,297,0,10,3848.41
25972,7,1,1,98,81846,10,8,1996,1,0,5998,3426,815,1,4,2605.86
32476,14,1,0,32,85745,5,6,2006,0,0,7818,661,900,0,8,3251.35
58980,67,1,1,82,86935,2,1,2004,0,0,4627,6059,452,1,8,5914.78
24278,59,0,0,60,88950,1,8,2000,0,1,6038,3508,673,1,5,2430.05
73021,10,1,0,76,78549,1,2,2002,0,0,5032,7767,813,0,4,7311.45
70293,99,0,1,80,73160,3,1,2011,1,0,395,175,829,1,8,7035.61
15534,19,0,1,23,58220,1,10,1995,0,0,7503,9157,728,1,3,1556.35
62366,36,0,0,41,66682,7,5,2020,1,0,7835,2613,178,1,8,6240.02
36417,32,1,1,85,92953,3,8,2017,1,0,2209,8157,688,1,10,3652.84
23164,79,0,0,76,59854,1,10,1992,1,1,1132,4213,519,0,4,2322.37
7888,47,0,1,90,65508,3,10,2004,0,0,9789,1254,513,1,1,794.18
79361,12,1,1,19,7785,5,10,2009,1,0,713,4568,507,1,2,7946.6
68825,4,1,1,13,46478,2,9,1995,1,1,7692,6368,950,0,3,6888.06
46525,14,1,1,66,48097,6,10,1999,0,1,8748,9734,496,1,7,4662.73
4009,37,1,0,74,64898,4,9,2005,0,0,2551,1820,847,1,4,406.78
36496,9,0,1,47,51526,5,1,2017,0,1,2768,6291,230,1,0,3656.37
72109,81,1,0,41,68214,5,8,1995,0,1,7934,1567,446,0,8,7220.1
87683,53,0,1,57,30308,3,3,1993,1,0,1759,1003,850,1,7,8774.91
19440,38,1,0,51,59267,3,10,2020,1,0,1798,861,588,1,6,1951.85
67020,71,1,1,38,64361,4,7,2015,0,0,3647,997,640,0,1,6711.05
80475,66,0,0,78,44342,8,3,1992,0,0,7862,5191,571,0,7,8052.0
93733,81,1,1,4,9963,4,8,1993,0,1,4804,8958,701,0,8,9378.28
43912,67,0,0,88,3953,10,7,1990,1,1,9333,843,944,0,3,4396.08
46771,18,0,0,95,98244,7,4,2001,0,1,2692,5702,822,1,1,4687.35
97684,45,0,0,93,54887,8,6,2016,0,1,9925,9593,443,1,0,9772.18
53894,15,1,0,58,28197,9,2,2019,1,1,2037,3841,275,0,3,5396.62
21667,88,1,1,53,19300,1,4,2017,1,0,9087,7089,914,0,3,2175.98
17508,41,1,0,55,57234,5,4,2000,0,0,767,5890,958,1,4,1757.84
57865,2,0,0,30,79052,5,10,2018,0,1,6981,8019,147,0,0,5788.56
28467,98,1,1,70,90596,7,6,2019,0,0,4314,9569,658,1,10,2855.56
21136,17,1,0,97,96877,9,8,2013,0,0,2601,2765,252,1,5,2124.23
14447,69,1,0,94,42206,3,9,1991,1,1,7976,8465,850,0,4,1458.69
18603,8,1,1,5,78155,6,4,2017,1,0,4908,1445,724,1,5,1871.12
35930,95,0,1,27,69358,10,3,2012,1,0,4611,4419,470,0,0,3598.81
97544,65,0,0,72,74577,2,2,2014,1,1,3458,4609,195,1,5,9760.57
82469,2,1,0,66,83852,6,6,2009,1,0,7623,8861,186,1,5,8252.42
76074,20,1,0,72,7973,3,2,1995,0,1,9387,2557,670,0,4,7614.6
99031,2,1,0,13,80361,2,2,2001,0,0,1396,7002,339,1,1,9908.5
9333,96,1,1,9,95132,5,1,2005,1,1,4842,4625,335,1,1,939.4
28195,80,0,0,80,8040,1,6,1995,0,0,1274,5675,984,1,5,2826.55
26348,37,0,1,89,18731,3,2,1990,0,0,628,5840,756,0,0,2641.77
43667,43,1,0,81,64504,9,4,1993,0,0,1829,6224,162,1,3,4376.41
75296,30,1,0,76,91673,2,1,2015,0,1,7837,4496,422,1,9,7535.66
925,16,1,0,51,86372,7,4,1998,1,0,1388,727,985,1,2,97.79
38375,95,1,0,21,81613,2,5,2002,1,0,1686,2564,168,0,7,3840.73
2877,19,1,0,83,83334,1,4,1995,0,1,6884,4604,653,1,4,296.38
90562,47,1,1,7,84443,9,1,2002,1,0,2562,8224,580,0,4,9066.55
72938,11,1,0,15,19597,5,4,2007,1,0,8905,7094,507,1,6,7299.82
95063,89,0,1,32,96709,1,6,1991,1,1,1284,2651,983,1,3,9511.11
97428,2,1,0,76,7983,9,7,2009,1,1,2064,8068,832,0,3,9750.66
52785,13,0,1,61,8415,9,2,2004,0,1,1207,126,833,1,3,5286.38
51579,37,0,1,6,36822,3,8,2019,0,0,1328,5510,636,0,4,5161.45
72365,58,1,1,79,26962,2,10,2013,0,1,5829,7145,984,1,8,7248.66
5399,72,0,0,14,71012,5,8,2002,0,0,6996,1230,155,0,10,541.4
27423,47,0,0,45,75443,2,4,2020,0,0,8676,3994,275,1,8,2744.76
59972,28,0,1,18,32083,9,8,2021,1,1,8384,7226,226,1,4,6000.83
45985,33,0,0,83,14302,1,1,2008,1,1,9524,8230,986,1,7,4604.96
23009,41,0,0,71,6742,7,8,2018,1,0,1541,8813,674,1,1,2308.11
68925,98,1,1,93,95854,8,8,1991,0,0,8068,5842,328,0,4,6906.46
15662,41,1,0,28,47097,4,9,2008,1,1,6439,765,791,1,7,1573.83
389,28,0,1,34,47643,9,7,2000,1,0,3187,6618,294,0,9,43.54
58938,83,1,1,64,51038,5,4,1996,0,0,5690,1146,738,0,9,5905.16
97125,55,0,0,77,47825,5,9,1991,1,0,6145,6235,132,0,6,9717.85
93409,38,0,0,9,66064,4,6,2013,1,0,7980,7771,622,1,2,9342.1
67974,48,0,0,2,58221,1,7,2021,0,0,6054,166,788,0,4,6797.81
45441,29,1,0,66,21239,3,5,2004,0,1,8121,2996,853,0,6,4552.32
55429,85,0,1,16,49044,2,4,2011,1,1,4549,1165,130,0,9,5547.62
74139,11,1,0,18,24641,9,3,1992,0,0,1076,1403,257,1,9,7417.3
64269,77,0,0,26,33938,2,2,2000,0,0,5225,47,606,1,9,6428.79
14598,12,0,1,2,63878,6,4,1990,1,1,6653,3037,150,0,3,1465.06
77359,88,1,0,71,2743,1,3,1990,1,0,7247,2999,199,1,6,7744.18
44304,3,0,1,6,40895,8,10,1992,1,1,5065,9117,218,0,10,4433.94
71527,3,1,1,24,68560,3,5,2008,1,1,7643,284,129,1,5,7159.28
89237,9,1,0,99,61909,3,5,2004,0,0,1129,8433,299,1,8,8935.83
84288,81,0,1,6,14770,7,5,1994,1,0,7310,717,489,1,5,8431.71
43496,89,1,1,30,80923,3,7,2011,0,0,8954,8088,705,0,2,4360.68
69421,45,0,1,9,51581,9,2,2014,1,0,8080,4985,665,1,9,6945.28
15517,54,0,0,27,47190,8,9,2001,0,0,7754,8916,991,1,4,1554.41
51474,68,1,1,27,28991,8,1,2000,0,1,8908,4796,999,0,3,5157.61
12555,8,1,1,55,73239,6,7,1993,1,1,123,4385,310,1,10,1265.5
67360,55,0,1,42,33564,3,8,2003,0,0,6775,4975,448,0,6,6742.93
64504,39,0,0,19,52578,7,9,2010,0,0,5126,7453,126,0,2,6451.58
95269,87,0,0,44,9922,6,8,2018,0,1,9071,692,755,0,2,9529.63
20869,86,1,0,84,74768,6,10,2011,1,0,7836,6015,440,0,6,2092.34
85558,48,1,0,83,55318,2,9,2017,0,1,7997,655,374,1,0,8568.78
72820,87,0,0,69,91405,7,6,2008,0,0,6740,8697,849,1,1,7285.52
58871,78,0,0,60,6876,2,3,2000,0,1,8474,6584,327,0,8,5893.0
25316,99,1,0,17,22827,4,3,1999,1,0,5367,2275,541,0,3,2535.88
65822,70,0,0,88,67017,7,3,2006,0,1,5889,8548,396,0,5,6585.59
37656,7,0,0,87,83215,6,8,2000,0,0,3590,4798,703,0,2,3773.76
48736,97,1,1,89,86292,10,3,2014,0,0,167,6075,139,0,0,4885.72
23552,18,0,1,59,90732,2,6,2002,0,0,6849,2310,806,0,4,2363.31
19911,8,1,1,22,14792,9,4,2016,0,1,5802,6327,623,0,8,1997.09
12757,100,1,0,7,19550,7,8,2020,1,1,6795,9983,738,0,5,1277.83
73903,34,1,0,35,70056,3,2,2017,0,0,250,2992,718,0,5,7397.59
26519,100,0,1,59,31377,10,7,1996,1,0,8414,8927,596,0,4,2659.98
99767,27,0,1,79,46530,2,8,2018,1,0,520,7948,495,1,2,9985.84
24150,37,1,1,57,11350,9,3,2005,1,1,7994,3085,216,1,4,2427.19
98661,77,0,1,31,51050,10,3,2016,1,0,5662,6316,878,1,5,9870.32
96595,90,1,1,63,60554,2,9,2002,0,1,2867,7521,252,0,7,9671.24
76903,36,1,1,29,9927,7,10,1996,0,1,4698,2855,941,0,1,7700.54
79673,66,0,1,99,43484,3,7,1992,1,1,6484,3203,906,1,4,7981.53
97452,83,1,1,54,29279,10,1,1992,0,1,9092,321,419,0,7,9751.75
82284,19,0,1,90,58419,1,4,2015,1,0,3292,7605,850,1,1,8236.96
58041,71,1,0,29,15169,10,6,2016,0,1,5539,5102,141,1,2,5810.36
44206,41,1,1,53,75726,2,2,1999,0,1,701,2440,331,1,2,4430.87
51127,76,0,0,41,86859,9,6,2012,0,0,1888,6393,818,1,6,5116.71
88545,38,0,1,8,79053,8,4,1993,1,1,5715,4607,586,1,0,8860.04
96498,10,0,0,10,49175,9,7,2007,0,1,8566,3105,703,0,5,9651.44
50664,11,1,0,46,42043,3,7,1996,1,0,2863,3373,465,0,4,5075.62
33135,29,0,0,77,6740,9,3,2014,1,1,5397,1850,745,1,6,3319.4
32185,27,1,0,12,26136,10,7,2008,0,1,1976,3491,733,1,7,3221.33
70881,45,1,0,64,44535,7,9,2002,1,1,6846,6439,312,1,5,7092.82
63669,45,0,0,72,71321,5,9,2001,1,1,5474,1174,828,1,4,6372.43
77086,55,0,1,92,27478,9,5,1996,1,1,1357,9576,908,0,7,7714.96
59582,69,1,0,79,17921,8,5,2001,1,0,1016,627,865,0,2,5965.45
91513,50,0,0,3,20728,8,2,2002,1,1,5906,2070,232,0,10,9152.37
80352,21,0,1,5,8170,9,1,2019,0,0,8708,53,464,1,3,8039.04
82678,38,0,1,62,85684,7,3,2017,1,1,7282,3774,364,0,1,8273.92
10987,48,1,1,93,63363,3,8,1997,1,1,2372,4559,633,0,0,1106.23
76936,44,0,0,31,73657,8,10,1995,1,1,3776,8728,330,0,4,7696.03
89178,74,0,0,89,21568,9,8,1997,1,1,4196,5919,530,0,6,8926.77
34686,70,1,1,45,36301,5,5,2018,0,1,4689,4368,767,0,1,3478.75
8751,36,0,0,2,27787,1,4,2009,1,1,7193,9095,617,1,9,875.88
83358,55,1,0,68,72913,10,2,2015,1,0,723,3480,584,1,0,8341.91
32138,23,1,1,91,85307,5,3,1994,0,0,5589,377,839,1,9,3224.25
7131,88,1,1,20,22245,9,10,2005,1,0,231,7750,120,1,4,719.77
1115,97,1,1,96,68844,10,6,2014,1,0,1015,6156,517,0,1,129.05
25813,23,1,0,7,84544,5,4,2018,1,1,5695,1411,202,0,3,2586.4
81837,30,0,0,12,27437,1,3,2017,1,1,1009,9896,513,0,5,8185.06
53735,49,0,1,92,2423,4,7,2006,0,0,8654,9588,290,1,8,5384.55
52593,7,0,1,24,4624,9,6,1997,1,0,4272,901,643,0,0,5266.68
23892,26,0,0,14,12324,7,5,2012,1,0,8271,5158,330,0,0,2390.55
52424,100,0,1,45,30229,10,7,1999,1,1,9561,4354,341,0,10,5252.38
99372,13,1,1,94,95237,2,7,2008,0,0,3152,2909,212,0,6,9949.48
78338,51,0,1,65,64999,9,7,2010,1,0,6549,2497,472,1,7,7839.47
49940,50,0,1,86,98886,3,6,2001,1,0,4074,2440,409,1,2,5005.73
64079,93,0,0,50,82368,7,8,2019,0,0,7255,2140,388,1,8,6412.9
62655,32,0,0,76,62786,2,6,1997,1,0,9858,2676,176,1,9,6270.26
40006,89,1,1,29,19864,4,2,2006,0,0,7358,4689,813,1,4,4007.11
95096,68,0,0,83,32805,2,5,2009,1,1,7667,37,801,1,0,9515.86
47691,77,1,0,48,94990,6,8,2015,1,0,8618,6137,581,1,9,4776.39
54045,35,1,1,60,36664,2,7,2015,1,0,8776,9308,181,1,9,5415.62
51040,60,0,0,38,41889,8,4,2016,1,0,2295,1439,437,1,6,5107.39
52378,58,1,0,25,35131,9,1,2019,1,0,824,5696,724,1,7,5243.91
86277,15,0,1,5,19137,4,9,1995,0,1,5268,1653,142,0,0,8629.66
1054,53,1,0,9,46200,2,7,2008,0,1,9222,8858,516,1,2,108.03
18848,89,0,0,36,85574,5,8,2013,1,1,7949,6175,892,1,1,1887.02
28911,58,1,1,55,91758,8,8,1991,0,1,1565,5281,953,0,0,2902.64
61263,53,0,0,43,55902,2,5,1994,1,1,9808,7951,236,0,2,6128.29
64807,70,1,1,93,61580,1,8,2020,1,0,2851,827,333,0,7,6489.62
6481,86,1,1,60,13724,10,10,2017,1,1,3579,325,517,1,9,660.34
72449,56,0,1,48,87561,2,6,2003,0,1,1566,8038,937,1,7,7252.08
299,38,1,0,37,76474,10,4,2021,0,1,2024,8877,582,1,2,37.03
58617,32,1,1,24,9075,6,5,1993,0,1,1706,8687,125,1,5,5868.89
68084,35,0,0,8,40586,7,3,2009,0,1,9896,7245,158,0,9,6809.69
35714,84,1,0,52,7831,7,9,1993,0,1,8094,7354,240,1,3,3578.98
91651,97,1,0,95,28499,9,8,2016,1,0,9071,9895,175,1,9,9172.89
47177,80,1,1,25,44490,8,4,2002,0,1,1157,4021,910,0,10,4726.8
68744,89,1,1,77,71205,6,5,2013,0,0,1008,1368,146,1,3,6883.72
10288,94,0,1,44,3722,4,9,2016,1,1,5733,9399,264,0,7,1031.93
32282,48,0,0,97,72866,4,6,2003,1,1,672,2704,532,1,3,3234.72
14878,39,0,1,18,56764,5,10,2012,1,1,436,6690,650,0,4,1491.71
41302,90,1,1,44,16327,2,8,1996,0,1,1704,1373,856,1,5,4140.32
30821,52,0,1,27,82221,8,10,2015,0,0,5620,4492,408,0,10,3086.78
60506,86,1,0,77,18297,6,9,2020,1,0,4874,2497,336,1,8,6059.75
61578,47,1,1,35,38455,3,7,1999,1,1,4185,3674,812,0,7,6170.53
97810,64,0,1,93,46783,5,2,2010,0,1,1665,9769,166,1,0,9788.54
71691,54,1,1,65,99381,8,10,1990,0,1,7728,9643,800,1,10,7176.79
67125,40,0,1,49,56277,9,9,1993,0,0,8717,4546,142,1,6,6717.28
94409,26,0,1,75,43994,1,7,2015,1,0,6193,3936,845,0,1,9450.28
38529,22,0,1,77,3856,5,6,1994,1,0,7905,9777,814,1,7,3861.75
90078,66,1,1,36,22936,2,7,2004,0,1,6583,6632,310,0,1,9016.39
9092,40,1,0,62,16757,5,9,1991,0,0,7149,9296,455,1,2,917.44
65029,14,0,0,70,70177,2,10,2021,0,1,3184,4371,159,0,6,6507.04
18231,10,0,1,74,83758,2,3,1993,1,0,3157,6889,471,1,9,1832.63
70087,79,1,1,81,81785,8,6,2017,0,1,1736,3512,601,0,6,7025.22
23147,56,0,0,67,54024,4,2,2015,0,0,8482,8036,210,0,6,2316.84
77045,29,0,1,25,58364,1,4,2013,1,0,6537,6920,955,1,9,7708.58
87590,42,1,0,29,3841,7,2,2021,0,1,5863,4058,635,0,1,8764.91
92128,90,1,0,100,82984,7,9,2019,0,0,7853,1524,177,1,9,9223.23
36095,34,1,1,32,39155,10,4,1995,1,1,9812,1245,375,1,3,3617.2
3770,32,1,1,22,44738,6,8,2007,1,1,7193,1393,513,1,7,386.37
47701,26,1,0,46,73572,3,5,2001,1,0,5447,3025,610,0,3,4773.35
35576,47,0,0,18,21443,10,3,2006,1,1,5824,5400,790,1,3,3559.2
42277,28,1,1,57,37551,3,4,2020,1,0,8953,7642,262,0,5,4232.61
79666,66,0,1,14,41746,9,8,2007,0,0,2193,9488,399,1,0,7970.0
56339,100,1,1,21,98532,3,10,2012,0,0,4673,3911,626,0,8,5642.8
73739,27,1,1,10,57048,6,6,2009,1,0,1187,3188,595,1,2,7382.09
40337,18,1,0,29,53131,10,8,2003,0,1,3339,9765,848,1,6,4038.08
34830,92,1,0,85,74921,3,4,2003,1,0,3930,3923,833,1,2,3488.18
36563,95,1,1,78,11875,10,5,2002,1,0,8063,8651,626,0,0,3668.07
64633,20,0,1,56,27883,3,4,2002,1,1,5082,9698,691,0,8,6472.29
20743,19,1,0,15,67704,7,5,2011,0,1,3648,9698,835,1,2,2080.02
27060,39,0,0,90,65435,1,7,2007,1,1,6939,379,570,0,7,2710.7
60056,75,0,1,7,40397,9,7,1995,0,1,7429,2535,344,1,7,6011.03
30877,44,1,0,5,12980,5,5,2001,0,1,4957,4850,829,0,6,3089.95
13877,23,1,1,23,2486,8,3,2003,0,1,5312,8205,819,0,8,1397.19
48302,22,1,0,13,82376,2,9,2017,0,0,9855,6297,543,1,1,4833.6
255,62,1,1,77,68676,2,2,2015,1,0,2522,1313,776,0,5,34.29
20820,50,0,0,70,41819,4,3,2014,0,0,545,3335,767,0,4,2088.0
99872,60,0,0,27,53068,7,6,1992,0,1,1440,2261,683,0,9,9989.33
47807,31,1,0,67,26833,8,5,1992,1,1,9232,2299,269,0,5,4790.13
35985,100,1,1,51,96283,8,10,1997,0,0,3953,34,430,0,3,3610.02
21991,55,0,0,4,43526,3,9,2011,0,0,1279,4246,272,0,1,2199.71
7139,37,1,1,65,97927,9,3,1998,1,0,6636,7418,313,0,1,724.58
33640,9,0,1,18,35374,5,4,1995,0,1,2712,8661,105,1,8,3367.99
80827,51,0,0,82,44211,1,9,1996,0,0,3040,2627,155,0,6,8083.93
50152,39,1,0,70,1849,10,7,2015,0,1,7389,968,413,0,2,5018.45
29570,24,0,0,32,21042,4,4,1992,1,1,6900,9341,921,0,4,2959.46
85421,62,0,0,23,93585,9,3,2006,1,0,1226,9662,206,1,5,8543.27
53596,87,1,1,97,8149,5,4,2020,0,1,7636,6007,847,0,5,5369.7
55736,64,1,1,47,59881,10,5,2017,1,1,5234,5172,672,0,2,5582.77
18250,16,0,0,82,7383,7,10,2011,1,0,7751,6127,565,1,2,1829.11
99062,35,0,0,47,83194,6,1,2007,0,1,6902,6676,214,1,8,9907.98
65068,30,0,0,2,73196,1,10,1991,1,1,345,7298,895,1,8,6507.54
84355,23,0,1,22,77493,8,10,1999,1,1,4851,7101,736,1,9,8439.99
4169,27,0,0,30,25409,3,2,2000,1,0,2774,9439,254,1,5,419.55
62388,33,1,0,21,88498,6,8,2002,0,1,2298,7307,601,0,4,6244.19
